"","X","TransectDateID","Group_Project","CollectionMethod","Site","SiteCode","SiteLatitude","SiteLongitude","Area","AreaCode","Port","ReserveType","CullingTreatment","OriginalSubSite","SubSiteLatitude","SubSiteLongitude","SurveyLatitude","SurveyLongitude","Date","Year","Month","Day","Transect","Depth_ft","Direction_Degrees","SurveyWidth_m","SurveyLength_m","SurveyArea_m2","ORKA_SpeciesCode","Species","CommonName","Taxon","FunctionalGroup","PercentCover","Count","Density_m2"
"3394",12222,"ReefCheck_Transect_Nellies Cove West_1_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"1",21.97368421,NA,2,30,60,"HALRUF","Haliotis rufescens","Red abalone","Abalone","Abalone",NA,0,0
"3395",12223,"ReefCheck_Transect_Nellies Cove West_1_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"1",21.97368421,NA,2,30,60,"HALWAL","Haliotis walallensis","Flat abalone","Abalone","Abalone",NA,0,0
"3396",12224,"ReefCheck_Transect_Nellies Cove West_1_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"1",21.97368421,NA,2,30,60,"LAMSET","Laminaria setchellii","Split kelp, torn kelp, torn blade kelp","Kelp","Subcanopy kelp",NA,0,0
"3397",12225,"ReefCheck_Transect_Nellies Cove West_1_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"1",21.97368421,NA,2,30,60,"MACPYR","Macrocystis pyrifera","Giant kelp","Kelp","Canopy kelp",NA,0,0
"3398",12226,"ReefCheck_Transect_Nellies Cove West_1_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"1",21.97368421,NA,2,30,60,"MESFRA","Mesocentrotus franciscanus","Red urchin","Sea Urchin","Red urchin",NA,30,0.5
"3399",12227,"ReefCheck_Transect_Nellies Cove West_1_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"1",21.97368421,NA,2,30,60,"NERLUE","Nereocystis luetkeana","Bull kelp","Kelp","Canopy kelp",NA,0,0
"3400",12228,"ReefCheck_Transect_Nellies Cove West_1_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"1",21.97368421,NA,2,30,60,"OTHBRN","Other brown algae","Other brown algae","Other Brown Algae","Subcanopy kelp",NA,0,0
"3401",12229,"ReefCheck_Transect_Nellies Cove West_1_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"1",21.97368421,NA,2,30,60,"OTHFSH","Other fish","Other fish","Fish","Predatory fish",NA,0,0
"3402",12230,"ReefCheck_Transect_Nellies Cove West_1_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"1",21.97368421,NA,2,30,60,"OTHINV","Other invertebrate","Other invertebrate","Other invertebrate","Other sessile invertebrate",NA,0,0
"3403",12231,"ReefCheck_Transect_Nellies Cove West_1_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"1",21.97368421,NA,2,30,60,"PISOCH","Pisaster ochraceus","Ochre star","Sea star","Other predatory sea star",NA,1,0.016666667
"3404",12232,"ReefCheck_Transect_Nellies Cove West_1_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"1",21.97368421,NA,2,30,60,"PLEGAR","Pleurophycus gardneri","Ribbed Kelp","Kelp","Subcanopy kelp",NA,0,0
"3405",12233,"ReefCheck_Transect_Nellies Cove West_1_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"1",21.97368421,NA,2,30,60,"PTECAL","Pterygophora californica","Old growth kelp, winged kelp","Kelp","Subcanopy kelp",NA,0,0
"3406",12234,"ReefCheck_Transect_Nellies Cove West_1_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"1",21.97368421,NA,2,30,60,"PYCHEL","Pycnopodia helianthoides","Sunflower sea star","Sea star","Sunflower sea star",NA,0,0
"3407",12235,"ReefCheck_Transect_Nellies Cove West_1_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"1",21.97368421,NA,2,30,60,"SOLDAW","Solaster dawsoni","Dawson's star","Sea star","Other predatory sea star",NA,0,0
"3408",12236,"ReefCheck_Transect_Nellies Cove West_1_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"1",21.97368421,NA,2,30,60,"SOLSTI","Solaster stimpsoni","Stimpson's star","Sea star","Other predatory sea star",NA,0,0
"3409",12237,"ReefCheck_Transect_Nellies Cove West_1_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"1",21.97368421,NA,2,30,60,"STRPUR","Strongylocentrotus purpuratus","Purple urchin","Sea Urchin","Purple urchin",NA,214.2857143,3.571428571
"3410",12238,"ReefCheck_Transect_Nellies Cove West_2_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"2",21.97368421,NA,2,30,60,"ANEMON","Anemone","Anemone","Anemone","Other sessile invertebrate",NA,5,0.083333333
"3411",12239,"ReefCheck_Transect_Nellies Cove West_2_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"2",21.97368421,NA,2,30,60,"BIVALV","Bivalve","Bivalve","Bivalve","Other sessile invertebrate",NA,1,0.016666667
"3412",12240,"ReefCheck_Transect_Nellies Cove West_2_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"2",21.97368421,NA,2,30,60,"CRYSTE","Cryptochiton stelleri","Gumboot Chiton","Other invertebrate","Other sessile invertebrate",NA,0,0
"3413",12241,"ReefCheck_Transect_Nellies Cove West_2_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"2",21.97368421,NA,2,30,60,"ECHINO","Other echinoderms","Other echinoderms","Other echinoderms","Other sessile invertebrate",NA,16,0.266666667
"3414",12242,"ReefCheck_Transect_Nellies Cove West_2_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"2",21.97368421,NA,2,30,60,"EGRMEN","Egregia menzisii","Feather Boa kelp","Kelp","Subcanopy kelp",NA,0,0
"3415",12243,"ReefCheck_Transect_Nellies Cove West_2_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"2",21.97368421,NA,2,30,60,"HALKAM","Haliotis kamtschatkana","Pinto abalone","Abalone","Abalone",NA,0,0
"3416",12244,"ReefCheck_Transect_Nellies Cove West_2_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"2",21.97368421,NA,2,30,60,"HALRUF","Haliotis rufescens","Red abalone","Abalone","Abalone",NA,1,0.016666667
"3417",12245,"ReefCheck_Transect_Nellies Cove West_2_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"2",21.97368421,NA,2,30,60,"HALWAL","Haliotis walallensis","Flat abalone","Abalone","Abalone",NA,0,0
"3418",12246,"ReefCheck_Transect_Nellies Cove West_2_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"2",21.97368421,NA,2,30,60,"LAMSET","Laminaria setchellii","Split kelp, torn kelp, torn blade kelp","Kelp","Subcanopy kelp",NA,0,0
"3419",12247,"ReefCheck_Transect_Nellies Cove West_2_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"2",21.97368421,NA,2,30,60,"MACPYR","Macrocystis pyrifera","Giant kelp","Kelp","Canopy kelp",NA,0,0
"3420",12248,"ReefCheck_Transect_Nellies Cove West_2_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"2",21.97368421,NA,2,30,60,"MESFRA","Mesocentrotus franciscanus","Red urchin","Sea Urchin","Red urchin",NA,136.3636364,2.272727273
"3421",12249,"ReefCheck_Transect_Nellies Cove West_2_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"2",21.97368421,NA,2,30,60,"NERLUE","Nereocystis luetkeana","Bull kelp","Kelp","Canopy kelp",NA,0,0
"3422",12250,"ReefCheck_Transect_Nellies Cove West_2_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"2",21.97368421,NA,2,30,60,"OTHBRN","Other brown algae","Other brown algae","Other Brown Algae","Subcanopy kelp",NA,0,0
"3423",12251,"ReefCheck_Transect_Nellies Cove West_2_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"2",21.97368421,NA,2,30,60,"OTHFSH","Other fish","Other fish","Fish","Predatory fish",NA,0,0
"3424",12252,"ReefCheck_Transect_Nellies Cove West_2_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"2",21.97368421,NA,2,30,60,"OTHINV","Other invertebrate","Other invertebrate","Other invertebrate","Other sessile invertebrate",NA,0,0
"3425",12253,"ReefCheck_Transect_Nellies Cove West_2_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"2",21.97368421,NA,2,30,60,"PISOCH","Pisaster ochraceus","Ochre star","Sea star","Other predatory sea star",NA,2,0.033333333
"3426",12254,"ReefCheck_Transect_Nellies Cove West_2_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"2",21.97368421,NA,2,30,60,"PLEGAR","Pleurophycus gardneri","Ribbed Kelp","Kelp","Subcanopy kelp",NA,0,0
"3427",12255,"ReefCheck_Transect_Nellies Cove West_2_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"2",21.97368421,NA,2,30,60,"PTECAL","Pterygophora californica","Old growth kelp, winged kelp","Kelp","Subcanopy kelp",NA,0,0
"3428",12256,"ReefCheck_Transect_Nellies Cove West_2_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"2",21.97368421,NA,2,30,60,"PYCHEL","Pycnopodia helianthoides","Sunflower sea star","Sea star","Sunflower sea star",NA,0,0
"3429",12257,"ReefCheck_Transect_Nellies Cove West_2_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"2",21.97368421,NA,2,30,60,"SOLDAW","Solaster dawsoni","Dawson's star","Sea star","Other predatory sea star",NA,0,0
"3430",12258,"ReefCheck_Transect_Nellies Cove West_2_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"2",21.97368421,NA,2,30,60,"SOLSTI","Solaster stimpsoni","Stimpson's star","Sea star","Other predatory sea star",NA,0,0
"3431",12259,"ReefCheck_Transect_Nellies Cove West_2_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"2",21.97368421,NA,2,30,60,"STRPUR","Strongylocentrotus purpuratus","Purple urchin","Sea Urchin","Purple urchin",NA,924,15.4
"3432",12260,"ReefCheck_Transect_Nellies Cove West_3_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"3",21.97368421,NA,2,30,60,"ANEMON","Anemone","Anemone","Anemone","Other sessile invertebrate",NA,2,0.033333333
"3433",12261,"ReefCheck_Transect_Nellies Cove West_3_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"3",21.97368421,NA,2,30,60,"BIVALV","Bivalve","Bivalve","Bivalve","Other sessile invertebrate",NA,0,0
"3434",12262,"ReefCheck_Transect_Nellies Cove West_3_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"3",21.97368421,NA,2,30,60,"CRYSTE","Cryptochiton stelleri","Gumboot Chiton","Other invertebrate","Other sessile invertebrate",NA,0,0
"3435",12263,"ReefCheck_Transect_Nellies Cove West_3_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"3",21.97368421,NA,2,30,60,"ECHINO","Other echinoderms","Other echinoderms","Other echinoderms","Other sessile invertebrate",NA,8,0.133333333
"3436",12264,"ReefCheck_Transect_Nellies Cove West_3_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"3",21.97368421,NA,2,30,60,"EGRMEN","Egregia menzisii","Feather Boa kelp","Kelp","Subcanopy kelp",NA,0,0
"3437",12265,"ReefCheck_Transect_Nellies Cove West_3_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"3",21.97368421,NA,2,30,60,"HALKAM","Haliotis kamtschatkana","Pinto abalone","Abalone","Abalone",NA,0,0
"3438",12266,"ReefCheck_Transect_Nellies Cove West_3_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"3",21.97368421,NA,2,30,60,"HALRUF","Haliotis rufescens","Red abalone","Abalone","Abalone",NA,0,0
"3439",12267,"ReefCheck_Transect_Nellies Cove West_3_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"3",21.97368421,NA,2,30,60,"HALWAL","Haliotis walallensis","Flat abalone","Abalone","Abalone",NA,0,0
"3440",12268,"ReefCheck_Transect_Nellies Cove West_3_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"3",21.97368421,NA,2,30,60,"LAMSET","Laminaria setchellii","Split kelp, torn kelp, torn blade kelp","Kelp","Subcanopy kelp",NA,0,0
"3441",12269,"ReefCheck_Transect_Nellies Cove West_3_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"3",21.97368421,NA,2,30,60,"MACPYR","Macrocystis pyrifera","Giant kelp","Kelp","Canopy kelp",NA,0,0
"3442",12270,"ReefCheck_Transect_Nellies Cove West_3_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"3",21.97368421,NA,2,30,60,"MESFRA","Mesocentrotus franciscanus","Red urchin","Sea Urchin","Red urchin",NA,59,0.983333333
"3443",12271,"ReefCheck_Transect_Nellies Cove West_3_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"3",21.97368421,NA,2,30,60,"NERLUE","Nereocystis luetkeana","Bull kelp","Kelp","Canopy kelp",NA,0,0
"3444",12272,"ReefCheck_Transect_Nellies Cove West_3_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"3",21.97368421,NA,2,30,60,"OTHBRN","Other brown algae","Other brown algae","Other Brown Algae","Subcanopy kelp",NA,0,0
"3445",12273,"ReefCheck_Transect_Nellies Cove West_3_2023-10-05","ReefCheck_Transect","Transect","Port Orford Heads","ORFH",42.73575941,-124.5077475,"Cape Blanco","BLANC","Port Orford","","Culled","Nellies Cove West",42.73614,-124.50764,42.73614,-124.50764,2023-10-05,2023,10,5,"3",21.97368421,NA,2,30,60,"OTHFSH","Other fish","Other fish","Fish","Predatory fish",NA,0,0
